anger,contempt,disgust,fear,happy,neutral,sad,surprise,face_ratio,eye_distance,nose_to_mouth_distance,nose_to_chin_distance,inner_eye_corner_distance,outer_eye_corner_distance,mouth_corner_distance,left_eyebrow_eye_distance,right_eyebrow_eye_distance,left_eyebrow_tilt,right_eyebrow_tilt,smile_intensity,eye_symmetry,mouth_symmetry,eye_nose_symmetry,mouth_nose_symmetry,triangle_area,eye_mouth_quadrilateral_area,jawline_curvature,upper_lip_curvature,lower_lip_curvature,eye_to_nose_ratio,eye_to_face_width_ratio,mouth_to_face_width_ratio,nose_to_face_height_ratio,nose_eye_angle,jawline_angle,mouth_aspect_ratio,mean_distance,variance_distance,house
0.094165266,0.072032884,0.079572506,0.27963126,0.0025109686,0.006680737,0.118240766,0.3471656,1.3027027027027027,0.26141078838174275,0.13070539419087138,0.43568464730290457,0.1908713692946058,0.1950207468879668,0.3360995850622407,0.11618257261410789,0.11618257261410789,162.25532837494308,158.24581554273394,0.5688118663507076,0.004149377593361009,0.012448132780082987,0.012448132780082999,0.012448132780082971,6240.0,13216.5,500.99963907254676,87.93415270988889,49.149507080631636,0.7875000000000001,0.0010846920679740363,0.0013946040873951896,0.002355052147583268,88.54496334475974,105.75268337266547,81.0,0.43568464730290457,0.04828888391499229,gryffindor
0.18505867,0.14531356,0.24081792,0.11458267,0.0057828357,0.006532049,0.18712729,0.11478503,1.0823529411764705,0.29891304347826086,0.21739130434782608,0.6141304347826086,0.1793478260869565,0.19021739130434784,0.5652173913043478,0.1358695652173913,0.1358695652173913,156.88877718245644,160.59767216178193,26.775645108171425,0.010869565217391325,0.016304347826086956,0.07065217391304347,0.08695652173913043,3259.5,8838.0,412.5321178162051,110.19723969393891,79.29194107158195,0.9649122807017544,0.0016245274102079394,0.0030718336483931945,0.0036125319693094625,98.00701816215691,103.40096302522554,4.0,0.5597826086956522,0.03741335853812224,gryffindor
0.15210818,0.27143863,0.24329586,0.06640987,0.00853151,0.0060998076,0.15233031,0.09978576,1.2792792792792793,0.2676056338028169,0.14084507042253522,0.43661971830985913,0.176056338028169,0.19014084507042253,0.38028169014084506,0.1267605633802817,0.11971830985915492,154.65382405805332,156.11985615342476,2.6115972408289916,0.01408450704225353,0.02112676056338028,0.028169014084507046,0.014084507042253502,2025.0,4704.0,284.52170157367374,57.66513404690256,35.046568002526634,0.7755102040816326,0.0018845467169212456,0.0026780400714144018,0.003933510975764496,89.87267625511261,121.76722223455462,13.5,0.44366197183098594,0.043080076704357616,gryffindor
0.1018516,0.036463033,0.07439124,0.18721876,0.12251725,0.2401066,0.10278941,0.13466217,1.2280701754385965,0.24285714285714285,0.14285714285714285,0.45714285714285713,0.17142857142857143,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,154.76716867679167,129.47245984834385,2.2649324961759127,0.02857142857142858,0.0,0.1,0.14285714285714285,480.0,1007.5,147.63282378710676,24.407021150565004,15.22929753251347,0.6799999999999999,0.0034693877551020408,0.004081632653061224,0.008020050125313283,75.96375653207352,96.9181940182502,5.0,0.42380952380952386,0.03188208616780045,gryffindor
0.24093732,0.37426373,0.1875243,0.023870163,0.0007052934,0.0018354775,0.14971884,0.021144873,1.1891891891891893,0.2727272727272727,0.1534090909090909,0.4659090909090909,0.19318181818181818,0.20454545454545456,0.38636363636363635,0.125,0.125,148.3245312618908,152.72323661688634,0.6575955616322406,0.011363636363636381,0.022727272727272728,0.022727272727272735,0.022727272727272735,914.5,1987.5,185.3615230319656,35.2912409935783,22.577168430058876,0.7272727272727272,0.003099173553719008,0.004390495867768595,0.006296068796068796,87.08916217383225,110.72175158405155,34.0,0.465909090909091,0.04881198347107438,gryffindor
0.1781657,0.5213257,0.14752336,0.02061305,0.005499545,0.004823167,0.09642323,0.025626225,1.0714285714285714,0.24444444444444444,0.16296296296296298,0.5555555555555556,0.17777777777777778,0.17777777777777778,0.3851851851851852,0.1037037037037037,0.1111111111111111,144.3446719020997,156.99112991717712,5.525199496334621,0.0,0.05185185185185185,0.06666666666666667,0.014814814814814836,2002.5,4223.0,301.8332248847781,55.29326232832554,37.944479172321195,0.6470588235294118,0.0018106995884773663,0.0028532235939643345,0.004409171075837743,78.29170961839189,104.16216805531275,6.5,0.47901234567901235,0.04134735558603871,gryffindor
0.15210818,0.27143863,0.24329586,0.06640987,0.00853151,0.0060998076,0.15233031,0.09978576,1.2792792792792793,0.2676056338028169,0.14084507042253522,0.43661971830985913,0.176056338028169,0.19014084507042253,0.38028169014084506,0.1267605633802817,0.11971830985915492,154.65382405805332,156.11985615342476,2.6115972408289916,0.01408450704225353,0.02112676056338028,0.028169014084507046,0.014084507042253502,2025.0,4704.0,284.52170157367374,57.66513404690256,35.046568002526634,0.7755102040816326,0.0018845467169212456,0.0026780400714144018,0.003933510975764496,89.87267625511261,121.76722223455462,13.5,0.44366197183098594,0.043080076704357616,gryffindor
0.120276295,0.043583132,0.05958786,0.277716,0.08325569,0.1551309,0.10957862,0.15087153,1.2456140350877194,0.22535211267605634,0.14788732394366197,0.4507042253521127,0.14084507042253522,0.16901408450704225,0.28169014084507044,0.1267605633802817,0.11267605633802817,147.52880770915152,158.4429207149623,1.5878826767199006,0.028169014084507032,0.0,0.08450704225352111,0.1408450704225352,475.0,986.0,149.77352121386303,22.264618612769063,15.315271402935252,0.64,0.0031739734179726245,0.003967466772465781,0.007907091672844082,73.5778125016847,98.13010235415598,6.666666666666667,0.41314553990610325,0.029800083757631855,gryffindor
0.13406225,0.2026011,0.17997414,0.124845356,0.005114679,0.0057441783,0.18755373,0.16010459,1.0892857142857142,0.3005464480874317,0.2103825136612022,0.6120218579234973,0.17486338797814208,0.19672131147540983,0.5683060109289617,0.1366120218579235,0.1366120218579235,156.2605591619718,158.38522105721378,27.979999296903127,0.021857923497267756,0.01092896174863388,0.06010928961748635,0.07650273224043719,3321.0,8844.0,409.0863634976763,109.92577130661796,79.71644615016993,0.9821428571428571,0.0016423303174176594,0.003105497327480665,0.0036429872495446266,96.95295746817392,103.98943320096146,3.8518518518518516,0.5555555555555555,0.037073533266312984,gryffindor
0.16380541,0.13081063,0.12764564,0.16519357,0.003729559,0.010550569,0.15351419,0.24475041,1.2834008097165992,0.2555205047318612,0.14037854889589904,0.42586750788643535,0.1892744479495268,0.1829652996845426,0.3470031545741325,0.12933753943217666,0.12302839116719243,161.80844724699617,158.49856567595208,0.5927187440721675,0.006309148264984216,0.00946372239747634,0.06624605678233439,0.04416403785488959,11144.0,24175.5,662.1025083769523,116.41135599065082,71.48048588022628,0.7232142857142857,0.0008060583745484581,0.0010946471753127207,0.0017241599509572282,82.90029656286555,107.95223804422399,110.0,0.42586750788643535,0.043474078423177326,gryffindor
0.14511006,0.03280179,0.098762795,0.26801354,0.002842582,0.010532827,0.14605723,0.2958792,1.0,0.26666666666666666,0.2,0.6444444444444445,0.16666666666666666,0.16666666666666666,0.36666666666666664,0.16666666666666666,0.17777777777777778,144.40078004102384,143.05441444638177,2.739630998252528,0.0,0.022222222222222223,0.13333333333333336,0.05555555555555555,756.0,2138.5,199.458652778836,40.317142140345126,21.32455532033676,0.75,0.002962962962962963,0.004074074074074074,0.007160493827160494,86.55579748534672,107.94940299291389,8.249999999999998,0.5370370370370371,0.05550068587105624,gryffindor
0.20330402,0.08842594,0.10918719,0.1888682,0.01786457,0.062522665,0.17282946,0.15699795,1.1515151515151516,0.25,0.17763157894736842,0.5,0.17105263157894737,0.18421052631578946,0.35526315789473684,0.11842105263157894,0.13157894736842105,150.01836063115067,148.1092081981543,0.6463772700729661,0.01315789473684209,0.013157894736842105,0.03947368421052633,0.03947368421052633,633.0,1423.5,169.20689597322968,29.49446752794432,19.630204997601105,0.6785714285714286,0.003289473684210526,0.004674515235457063,0.007575757575757576,79.79076592393926,108.87083391795302,27.0,0.4605263157894736,0.038204062788550326,gryffindor
0.076024264,0.0532591,0.061759796,0.31450826,0.0018508745,0.0064887004,0.09284022,0.39326882,1.206896551724138,0.2714285714285714,0.13214285714285715,0.4142857142857143,0.2,0.22142857142857142,0.40714285714285714,0.12142857142857143,0.12857142857142856,171.5387118574286,156.03751102542185,0.6851506566948957,0.021428571428571408,0.0,0.04285714285714286,0.0357142857142857,3055.5,6006.0,320.9887158225843,58.15110527487981,37.769986662405586,0.6551724137931033,0.0019387755102040815,0.0029081632653061226,0.0035714285714285718,75.00382735346156,94.659732157361,57.0,0.4357142857142857,0.054319727891156466,gryffindor
0.08852291,0.05613592,0.07647261,0.29536203,0.016365755,0.046995595,0.097083,0.32306212,1.2666666666666666,0.23684210526315788,0.15789473684210525,0.4342105263157895,0.18421052631578946,0.15789473684210525,0.35526315789473684,0.11842105263157894,0.11842105263157894,141.43473915103672,146.88865803962798,0.0,0.02631578947368421,0.0,0.10526315789473685,0.11842105263157894,616.0,1420.0,161.19160732469854,28.376912606446425,16.08276253029822,0.6666666666666666,0.003116343490304709,0.004674515235457063,0.007236842105263158,75.22210501836746,117.50733101059498,0.2,0.42105263157894735,0.03508771929824562,gryffindor
0.13209233,0.052985325,0.074929155,0.25226688,0.06686461,0.116457164,0.13368063,0.1707239,1.2873563218390804,0.25892857142857145,0.14732142857142858,0.4732142857142857,0.14285714285714285,0.17857142857142858,0.32142857142857145,0.19642857142857142,0.20535714285714285,130.23635830927384,151.2201936956028,0.6362667414497898,0.035714285714285726,0.026785714285714284,0.11607142857142858,0.08928571428571427,942.5,2541.5,215.0032987365628,45.9433110714908,25.31856397088567,0.8529411764705884,0.0023118622448979596,0.0028698979591836736,0.005439244663382594,94.3382667914282,120.70834188295643,36.00000000000001,0.44047619047619047,0.041684382086167794,gryffindor
0.33823776,0.17703338,0.10442829,0.11837548,0.007867821,0.03207621,0.14024895,0.0817321,1.1306532663316582,0.2311111111111111,0.14444444444444443,0.5155555555555555,0.17333333333333334,0.16444444444444445,0.3288888888888889,0.10222222222222223,0.10222222222222223,156.6682411508679,151.8583987677383,0.5692157239964895,0.00888888888888889,0.035555555555555556,0.00888888888888889,0.026666666666666672,5088.0,11821.0,490.4372319353375,79.31126508611598,48.76227281309413,0.6265060240963856,0.0010271604938271604,0.0014617283950617284,0.0025907314349525403,77.67165987831457,110.27400982589259,74.0,0.44148148148148153,0.04510727023319616,gryffindor
0.24426767,0.17191835,0.116725065,0.13090913,0.003844127,0.013815339,0.17797509,0.14054522,1.248,0.25,0.12179487179487179,0.44871794871794873,0.19230769230769232,0.1794871794871795,0.42948717948717946,0.1282051282051282,0.14102564102564102,150.84621115375583,148.88466768525817,0.0,0.01282051282051283,0.00641025641025641,0.07051282051282053,0.07051282051282051,2473.5,5502.0,326.50773588361255,68.82338876352922,43.691783499724934,0.709090909090909,0.0016025641025641025,0.0027531229454306376,0.0035897435897435897,86.6335393365702,112.33352233675335,0.2,0.4252136752136752,0.0473738037840602,gryffindor
0.12738065,0.32786918,0.14836258,0.08991435,0.0068988204,0.0055424934,0.17284685,0.1211851,1.3304347826086957,0.27450980392156865,0.16339869281045752,0.45098039215686275,0.17647058823529413,0.16993464052287582,0.33986928104575165,0.10457516339869281,0.10457516339869281,169.55116169943477,162.25532837494305,1.1320063305877226,0.006535947712418305,0.0,0.013071895424836583,0.0,2090.0,4924.5,313.63787479687227,53.9695570630759,32.62892722688488,0.9130434782608697,0.001794181724977573,0.002221367849972233,0.00392156862745098,94.35048541948109,106.52787907760808,26.0,0.4444444444444444,0.0387030629245162,gryffindor
0.14247553,0.042699598,0.08790062,0.24585949,0.06154443,0.13428842,0.13597971,0.14925219,1.2615384615384615,0.2804878048780488,0.16463414634146342,0.43902439024390244,0.1951219512195122,0.18292682926829268,0.36585365853658536,0.15853658536585366,0.15853658536585366,145.40771131249008,161.565051177078,0.6524406045793354,0.012195121951219523,0.0,0.060975609756097573,0.02439024390243902,744.0,1729.0,172.43478467482055,33.89283962916055,19.60728994634495,0.7931034482758622,0.0034205829863176683,0.00446162998215348,0.00675422138836773,88.61408214918781,108.97995763552957,30.0,0.45121951219512196,0.042335911163989694,gryffindor
0.20445889,0.047875315,0.11593259,0.23587002,0.002458728,0.01777242,0.15203746,0.2235946,1.3258426966292134,0.2457627118644068,0.13135593220338984,0.4067796610169492,0.1440677966101695,0.1694915254237288,0.3220338983050847,0.11864406779661017,0.1271186440677966,153.43494882292202,156.00322271143426,0.5741236202833547,0.02542372881355931,0.00847457627118644,0.09322033898305083,0.13559322033898305,1366.0,2875.0,242.07117340164842,40.056331965505265,27.69025522793059,0.7073170731707317,0.002082734846308532,0.0027291008330939384,0.004570557988954485,75.98349667927285,103.89119117145485,38.0,0.3983050847457627,0.03509527913434836,gryffindor
0.1860866,0.053078353,0.054667935,0.34445253,0.009141196,0.04182348,0.16443524,0.14631467,1.2318840579710144,0.25882352941176473,0.17647058823529413,0.49411764705882355,0.2,0.17647058823529413,0.32941176470588235,0.2,0.2,143.9198437836623,155.28255908891666,2.7436121212180384,0.023529411764705882,0.0,0.16470588235294117,0.023529411764705882,648.0,1640.0,173.5568056156761,38.107584138400185,20.194173437483137,0.814814814814815,0.003044982698961938,0.003875432525951557,0.007161125319693095,93.92849607605793,115.4268741695898,7.0,0.47843137254901963,0.03896962706651288,gryffindor
0.0668882,0.027736075,0.058619097,0.3581839,0.002563874,0.0047274786,0.07069656,0.4105848,1.1458333333333333,0.26666666666666666,0.17575757575757575,0.503030303030303,0.18787878787878787,0.1696969696969697,0.3212121212121212,0.16363636363636364,0.15757575757575756,150.59828872179656,157.38013505195957,3.619707515878345,0.01818181818181816,0.006060606060606061,0.08484848484848484,0.04242424242424242,2884.0,6723.0,339.8320698440643,61.529029436587976,38.012927250066504,0.7213114754098361,0.0016161616161616162,0.0019467401285583105,0.0034932659932659935,84.4940478313583,110.13401211261484,8.833333333333334,0.47474747474747475,0.03948168554229161,gryffindor
0.104727425,0.49610725,0.14135113,0.0383936,0.032965206,0.012631197,0.100109644,0.073714495,1.4406779661016949,0.2411764705882353,0.07647058823529412,0.3588235294117647,0.17058823529411765,0.18235294117647058,0.4470588235294118,0.08235294117647059,0.09411764705882353,165.4655449194599,159.68156378395463,1.5032141066571156,0.011764705882352927,0.011764705882352941,0.0058823529411764774,0.0,3005.0,5581.5,343.82109152785904,76.80651007976167,50.96668898609316,0.7192982456140351,0.0014186851211072664,0.0026297577854671283,0.003040877367896311,80.64592879855255,111.29990779210182,38.0,0.36470588235294116,0.04505190311418685,gryffindor
0.11041198,0.24040578,0.14208482,0.123349704,0.058209598,0.022917753,0.11909273,0.18352766,1.4166666666666667,0.2411764705882353,0.08529411764705883,0.3764705882352941,0.18235294117647058,0.16470588235294117,0.4588235294117647,0.08235294117647059,0.08235294117647059,171.869897645844,167.47119229084848,2.314307876224619,0.017647058823529405,0.0058823529411764705,0.0058823529411764774,0.011764705882352927,2900.0,5423.0,345.34270347905533,78.69281463942868,52.45129834663307,0.7321428571428572,0.0014186851211072664,0.002698961937716263,0.003137254901960784,81.48855777791088,108.69122537687603,26.0,0.37058823529411766,0.04242214532871972,gryffindor
0.047524706,0.023288189,0.056900796,0.37031397,0.002641802,0.0038875327,0.055385083,0.44005793,1.1319444444444444,0.26993865030674846,0.17177914110429449,0.50920245398773,0.17177914110429449,0.19631901840490798,0.3312883435582822,0.15950920245398773,0.15950920245398773,153.1005414556788,157.73600488258145,3.784703876399166,0.024539877300613494,0.006134969325153374,0.08588957055214724,0.03680981595092023,2860.0,6626.5,336.5270732731577,63.88588486678666,38.93190377539068,0.7213114754098361,0.0016560653393052052,0.0020324438255109336,0.0035361281526925695,85.97987872733395,111.9917770035719,8.999999999999998,0.4805725971370143,0.04226312201772323,gryffindor
0.1816321,0.074405015,0.064183876,0.22544722,0.04636082,0.120331794,0.17105883,0.11658034,1.2170542635658914,0.2611464968152866,0.14012738853503184,0.4713375796178344,0.18471337579617833,0.17834394904458598,0.4713375796178344,0.10828025477707007,0.10191082802547771,150.4764373595689,157.2229761762762,4.838760354577237,0.006369426751592355,0.006369426751592357,0.07006369426751591,0.03821656050955413,2646.0,6285.5,342.1367408146056,76.84665453747151,49.76757474063286,0.7454545454545455,0.0016633534828999147,0.003002150188648627,0.0036537796869599566,84.05581462128444,107.7814932843839,12.333333333333334,0.4458598726114649,0.0418948706506011,gryffindor
0.11329478,0.10042184,0.10738495,0.21954927,0.074594125,0.050107867,0.10048164,0.23416558,1.1929824561403508,0.25980392156862747,0.1568627450980392,0.5098039215686274,0.1568627450980392,0.1715686274509804,0.4019607843137255,0.08333333333333333,0.08823529411764706,155.0135667952201,152.58723096361777,8.415954758235213,0.01470588235294118,0.004901960784313725,0.024509803921568624,0.0,3780.0,8878.0,434.47902852698314,85.78587666919088,57.28535422080775,0.791044776119403,0.0012735486351403307,0.0019703960015378702,0.0029813094828574703,87.19807719994193,111.74122588578719,6.833333333333334,0.4591503267973856,0.03726664957922166,gryffindor
0.2152817,0.14932933,0.13868271,0.13073424,0.012747658,0.03726005,0.1669032,0.14906114,1.2696629213483146,0.25663716814159293,0.14601769911504425,0.4336283185840708,0.1415929203539823,0.17699115044247787,0.336283185840708,0.12389380530973451,0.11504424778761062,153.43494882292202,161.20011484134733,0.6030337619870514,0.035398230088495575,0.008849557522123894,0.09734513274336283,0.1415929203539823,1300.0,2891.0,235.90272887020265,41.65598212403167,26.486832980505138,0.7250000000000001,0.002271125381784008,0.0029759573968204246,0.004872228298697425,77.0053832080835,103.27048371242753,38.0,0.415929203539823,0.035711488761845094,gryffindor
0.16233423,0.05957345,0.054937057,0.2536468,0.063787326,0.14192416,0.15669356,0.107103445,1.2575757575757576,0.27710843373493976,0.16265060240963855,0.4457831325301205,0.1927710843373494,0.18072289156626506,0.3493975903614458,0.1566265060240964,0.1566265060240964,162.34987578006985,150.01836063115067,0.6562000990250206,0.012048192771084348,0.012048192771084338,0.03614457831325302,0.012048192771084348,729.0,1750.0,169.45851078264366,33.2484915170969,21.216116701979804,0.7931034482758621,0.0033386558281318043,0.004209609522427058,0.006754289886820007,89.84281032712143,110.85906640275614,29.0,0.4497991967871486,0.04193480750310479,gryffindor
0.067699224,0.07999335,0.051590815,0.27399597,0.060497116,0.0734177,0.11683773,0.27596807,1.2142857142857142,0.25882352941176473,0.17058823529411765,0.49411764705882355,0.17647058823529413,0.2,0.3411764705882353,0.18823529411764706,0.2,139.7636416907262,160.3461759419467,2.0560512591375573,0.023529411764705882,0.0,0.18823529411764706,0.05882352941176472,648.0,1618.5,173.84318950423898,37.343299727913774,20.911485947650345,0.7857142857142858,0.003044982698961938,0.004013840830449827,0.007058823529411765,93.17983011986423,113.06151953229353,9.666666666666668,0.47450980392156866,0.0411841599384852,gryffindor
0.21653323,0.06804331,0.1675194,0.17148271,0.010278074,0.042743485,0.14552444,0.17787537,1.4578313253012047,0.2644628099173554,0.1487603305785124,0.4132231404958678,0.18181818181818182,0.19008264462809918,0.33884297520661155,0.11570247933884298,0.11570247933884298,161.565051177078,172.90632707221292,1.1955382846256064,0.008264462809917356,0.008264462809917356,0.01652892561983471,0.024793388429752067,1193.5,3077.0,229.55824972338752,46.478210468646964,25.851855751202216,0.9696969696969698,0.0021856430571682265,0.0028003551669967897,0.004978592054167082,102.26676676321624,121.53870394802756,20.5,0.4352617079889807,0.04126919078083615,gryffindor
0.1799391,0.11262604,0.10709322,0.20370394,0.008713873,0.01813084,0.14926527,0.22052777,1.232,0.24675324675324675,0.12337662337662338,0.45454545454545453,0.18831168831168832,0.19480519480519481,0.43506493506493504,0.12987012987012986,0.12987012987012986,153.14374025290073,152.09157542052418,1.4768422786156066,0.006493506493506496,0.006493506493506494,0.07792207792207792,0.0714285714285714,2473.5,5405.0,326.127500296506,68.42000669117624,45.296848762225466,0.6909090909090909,0.0016022938100860179,0.0028250969809411365,0.0036363636363636364,86.6335393365702,111.60826287554343,33.49999999999999,0.4307359307359308,0.04684132606210528,gryffindor
0.362654,0.21824013,0.119448006,0.06645304,0.0030296526,0.013819909,0.15592363,0.060431555,1.1370558375634519,0.23660714285714285,0.140625,0.5089285714285714,0.17410714285714285,0.16964285714285715,0.3392857142857143,0.10714285714285714,0.10714285714285714,150.533831206944,151.55089859183022,0.57785602449234,0.004464285714285698,0.03571428571428571,0.004464285714285712,0.035714285714285726,5135.0,11866.0,478.02546942493694,79.72876854530486,49.71098094097931,0.6385542168674698,0.001056281887755102,0.001514668367346939,0.0025833937635968093,78.89405793392639,109.13900898407982,76.00000000000001,0.4389880952380953,0.04523189484126985,gryffindor
0.14342165,0.097184084,0.08538112,0.17531332,0.06224691,0.14520423,0.1358279,0.15542077,1.1515151515151516,0.25,0.17763157894736842,0.5131578947368421,0.17105263157894737,0.19736842105263158,0.3684210526315789,0.13157894736842105,0.11842105263157894,149.1231869209396,145.61965527615516,1.9262283050135514,0.02631578947368421,0.0,0.013157894736842105,0.0,611.0,1500.0,169.69166460316325,29.377619560613955,19.420164166396013,0.7037037037037037,0.003289473684210526,0.004847645429362881,0.007775119617224881,84.205858312577,109.73690149550089,9.333333333333334,0.4736842105263159,0.038204062788550326,gryffindor
